Column1;country;points;price;province;region_1;variety;winery
84593;Italy;87;150;Veneto;Valpolicella Superiore Ripasso;Corvina, Rondinella, Molinara;Pasqua
84601;Italy;89;260;Tuscany;Chianti Classico;Sangiovese;Renieri
84619;Italy;89;200;Tuscany;Bolgheri;Red Blend;Antonino Tringali-Casanuova
84632;Italy;94;1700;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;Masi
84646;Italy;93;450;Veneto;Amarone della Valpolicella;Corvina, Rondinella, Molinara;Tenuta Sant'Antonio
84649;Italy;93;1100;Veneto;Amarone della Valpolicella;Corvina, Rondinella, Molinara;Cesari
84659;Italy;93;700;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;Zenato
84660;Italy;90;150;Piedmont;Barbera d'Alba;Barbera;Bosio
84694;Italy;88;180;Veneto;Soave Classico Superiore;Garganega;Cantina di Monteforte
84695;Italy;88;240;Veneto;Soave;Garganega;Corte Moschina
84700;Italy;88;150;Veneto;Soave Classico;Garganega;Marcato
84720;Italy;93;1540;Piedmont;Barbaresco;Nebbiolo;Ceretto
84722;Italy;93;500;Piedmont;Barolo;Nebbiolo;Agostino Bosco
84726;Italy;93;880;Piedmont;Barolo;Nebbiolo;Cascina Adelaide
84728;Italy;93;600;Piedmont;Barolo;Nebbiolo;Marcarini
84729;Italy;93;600;Piedmont;Barolo;Nebbiolo;Mario Marengo
84731;Italy;93;550;Piedmont;Barbaresco;Nebbiolo;Sottimano
84733;Italy;93;850;Piedmont;Barbaresco;Nebbiolo;Tenute Cisa Asinari dei Marchesi di Gresy
84734;Italy;93;1750;Piedmont;Barolo;Nebbiolo;Poderi Aldo Conterno
84737;Italy;93;750;Piedmont;Barolo;Nebbiolo;Giacosa Fratelli
84739;Italy;93;750;Piedmont;Barolo;Nebbiolo;Gianni Gagliardo
84741;Italy;93;800;Piedmont;Barolo;Nebbiolo;Ciabot Berton
84748;Italy;93;800;Piedmont;Barolo;Nebbiolo;Boroli
84772;Italy;96;2270;Tuscany;Bolgheri Sassicaia;Red Blend;Tenuta San Guido
84831;Italy;86;110;Central Italy;Trebbiano d'Abruzzo;Trebbiano;Valle Reale
84833;Italy;86;160;Central Italy;Umbria;Pinot Grigio;Lungarotti
84860;Italy;83;80;Central Italy;Terre di Chieti;Sangiovese;Spinelli
84874;Italy;87;190;Veneto;Valpolicella Classico Superiore Ripasso;Corvina, Rondinella, Molinara;Recchia
84875;Italy;87;240;Veneto;Valpolicella Superiore Ripasso;Corvina, Rondinella, Molinara;Santa Sofia
84880;Italy;87;210;Veneto;Valpolicella Classico Superiore;Corvina, Rondinella, Molinara;Monte del Frá
84881;Italy;87;250;Veneto;Valpolicella Classico Superiore Ripasso;Corvina, Rondinella, Molinara;Antica Corte
84885;Italy;87;170;Veneto;Amarone della Valpolicella;Corvina, Rondinella, Molinara;Cavalchina
84889;Italy;87;170;Veneto;Valpolicella Classico Superiore Ripasso;Corvina, Rondinella, Molinara;Bolla
84891;Italy;87;690;Veneto;Veneto;Red Blend;De Stefani
84902;Italy;89;350;Tuscany;Chianti Classico;Sangiovese;Castellare di Castellina
84910;Italy;88;180;Tuscany;Toscana;Red Blend;Donna Olimpia 1898
84912;Italy;88;240;Tuscany;Morellino di Scansano;Red Blend;Fattoria Mantellassi
84915;Italy;88;180;Tuscany;Bolgheri;Red Blend;Antonino Tringali-Casanuova
84920;Italy;88;140;Tuscany;Bolgheri;White Blend;Giorgio Meletti Cavallari
84926;Italy;88;180;Tuscany;Bolgheri;Red Blend;Batzella
84927;Italy;88;370;Tuscany;Toscana;Red Blend;Cantalici L'Antica Fornace di Ridolfo
84931;Italy;93;450;Veneto;Amarone della Valpolicella;Corvina, Rondinella, Molinara;Tenuta Sant'Antonio
84934;Italy;93;900;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;Speri
84937;Italy;93;580;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;Begali
84940;Italy;93;850;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;Brunelli
84942;Italy;93;400;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;David Sterza
84945;Italy;93;700;Veneto;Amarone della Valpolicella;Corvina, Rondinella, Molinara;Marion
84953;Italy;93;700;Veneto;Amarone della Valpolicella;Corvina, Rondinella, Molinara;Marion
84955;Italy;93;800;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;Nicolis
84972;Italy;90;290;Northeastern Italy;Alto Adige;Pinot Nero;St. Pauls
84973;Italy;90;190;Piedmont;Barbera d'Alba;Barbera;Oddero
84977;Italy;90;370;Lombardy;Franciacorta;Sparkling Blend;Quadra
84993;Italy;93;1340;Piedmont;Barolo;Nebbiolo;Massolino
84996;Italy;93;260;Piedmont;Barbaresco;Nebbiolo;Montaribaldi
84997;Italy;93;740;Piedmont;Barolo;Nebbiolo;Fratelli Alessandria
84999;Italy;93;600;Piedmont;Barolo;Nebbiolo;Tenuta Rocca
85000;Italy;93;1000;Piedmont;Barolo;Nebbiolo;Michele Chiarlo
85003;Italy;93;750;Piedmont;Barolo;Nebbiolo;Marziano Abbona
85004;Italy;93;350;Piedmont;Barbaresco;Nebbiolo;Orlando Abrigo
85006;Italy;93;1550;Piedmont;Barolo;Nebbiolo;Luciano Sandrone
85010;Italy;93;450;Piedmont;Barbaresco;Nebbiolo;Pietro Rinaldi
85011;Italy;93;750;Piedmont;Barolo;Nebbiolo;Castello di Verduno
85015;Italy;93;690;Piedmont;Barolo;Nebbiolo;Bel Colle
85018;Italy;93;350;Piedmont;Barolo;Nebbiolo;Josetta Saffirio
85021;Italy;88;170;Veneto;Soave;Garganega;Fattori
85043;Italy;88;170;Veneto;Soave;Garganega;Pieropan
85097;Italy;91;300;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Glera;Ruggeri & C.
85129;Italy;86;140;Sicily & Sardinia;Vermentino di Gallura;Vermentino;Sella & Mosca
85130;Italy;86;110;Central Italy;Terre di Chieti;Pecorino;Terra d'Aligi
85178;Italy;87;200;Veneto;Valpolicella Superiore Ripasso;Corvina, Rondinella, Molinara;Pietro Zardini
85185;Italy;87;150;Veneto;Valpolicella Classico Superiore;Corvina, Rondinella, Molinara;Sartori
85186;Italy;87;170;Veneto;Valpolicella Classico Superiore Ripasso;Corvina, Rondinella, Molinara;Scriani
85189;Italy;87;350;Veneto;Valpolicella Classico Superiore Ripasso;Corvina, Rondinella, Molinara;Rubinelli Vajol
85192;Italy;87;140;Veneto;Valpolicella Classico;Corvina, Rondinella, Molinara;Tedeschi
85197;Italy;87;160;Veneto;Valpolicella Ripasso;Corvina, Rondinella, Molinara;Montresor
85200;Italy;88;250;Tuscany;Montescudaio;Cabernet Sauvignon;Marchesi Ginori Lisci
85203;Italy;88;170;Tuscany;Bolgheri;Rosato;Tenuta Argentiera
85205;Italy;88;120;Tuscany;Maremma;Red Blend;Sassotondo
85207;Italy;88;200;Tuscany;Maremma Toscana;Red Blend;Rocca di Frassinello
85210;Italy;88;150;Tuscany;Toscana;Red Blend;Mazzei
85214;Italy;88;190;Tuscany;Maremma Toscana;Sangiovese;Podere San Cristoforo
85215;Italy;88;250;Tuscany;Carmignano;Red Blend;Pratesi
85216;Italy;88;400;Tuscany;Chianti Classico;Sangiovese;Viticcio
85217;Italy;88;240;Tuscany;Chianti Classico;Sangiovese;Volpaia
85222;Italy;88;130;Tuscany;Chianti Colli Senesi;Sangiovese;Fattoria Del Cerro
85223;Italy;88;190;Tuscany;Morellino di Scansano;Red Blend;Fattoria Mantellassi
85226;Italy;88;230;Tuscany;Toscana;Vermentino;Gualdo del Re
85254;Italy;90;280;Veneto;Veronese;Red Blend;Allegrini
85264;Italy;93;1400;Piedmont;Barolo;Nebbiolo;Josetta Saffirio
85267;Italy;93;550;Piedmont;Barolo;Nebbiolo;Giovanni Rosso
85268;Italy;93;950;Piedmont;Barolo;Nebbiolo;E. Pira e Figli (Chiara Boschis)
85269;Italy;93;880;Piedmont;Barolo;Nebbiolo;Ceretto
85272;Italy;93;850;Piedmont;Barbaresco;Nebbiolo;Tenute Cisa Asinari dei Marchesi di Gresy
85279;Italy;92;580;Piedmont;Barolo;Nebbiolo;Comm. G. B. Burlotto
85283;Italy;92;390;Piedmont;Barolo;Nebbiolo;Guido Porro
85291;Italy;87;180;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Glera;Angelo Bortolin
85292;Italy;87;150;Veneto;Soave Classico;Garganega;Inama
85297;Italy;87;120;Veneto;Soave Classico Superiore;Garganega;Bixio
85299;Italy;87;150;Veneto;Soave Classico;Garganega;Cantina di Soave
85304;Italy;87;200;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Glera;L'Antica Quercia
85306;Italy;87;140;Veneto;Soave Classico;Garganega;Nardello
85316;Italy;87;160;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Glera;Marsuret
85387;Italy;87;300;Veneto;Valpolicella Superiore;Corvina, Rondinella, Molinara;Ca' Rugate
85388;Italy;87;250;Veneto;Valpolicella Superiore;Corvina, Rondinella, Molinara;Cavalchina
85393;Italy;87;150;Veneto;Valpolicella Classico Superiore Ripasso;Corvina, Rondinella, Molinara;Cantina Negrar
85400;Italy;87;230;Veneto;Valpolicella Classico Superiore Ripasso;Corvina, Rondinella, Molinara;Antica Corte
85405;Italy;87;190;Veneto;Valpolicella Classico Superiore Ripasso;Corvina, Rondinella, Molinara;Gamba
85416;Italy;87;140;Veneto;Marca Trevigiana;Cabernet Sauvignon;Tenuta Santomè
85441;Italy;91;450;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Tiezzi
85444;Italy;91;810;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Lisini
85446;Italy;91;800;Tuscany;Brunello di Montalcino;Sangiovese Grosso;La Fornace
85451;Italy;91;800;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Domus Vitae
85452;Italy;91;550;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Fattoria La Lecciaia
85453;Italy;91;750;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Fuligni
85456;Italy;91;450;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Caparzo
85460;Italy;91;600;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Pietranera
85461;Italy;91;600;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Pietroso
85468;Italy;90;950;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Fattoi
85469;Italy;90;450;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Fattoria La Lecciaia
85491;Italy;93;1640;Tuscany;Bolgheri;Red Blend;Ca' Marcanda
85496;Italy;93;600;Central Italy;Colline Teatine;Chardonnay;Masciarelli
85515;Italy;90;490;Veneto;Veronese;Corvina;Cesari
85519;Italy;90;350;Lombardy;Franciacorta;Chardonnay;Contadi Castaldi
85524;Italy;90;350;Veneto;Piave;Merlot;Masottina
85530;Italy;92;200;Piedmont;Barbaresco;Nebbiolo;Tenute Cisa Asinari dei Marchesi di Gresy
85533;Italy;92;380;Piedmont;Barbaresco;Nebbiolo;Pelissero
85541;Italy;92;750;Piedmont;Barolo;Nebbiolo;G D Vajra
85543;Italy;92;600;Piedmont;Barbaresco;Nebbiolo;Fontanabianca
85544;Italy;92;810;Piedmont;Barbaresco;Nebbiolo;Ceretto
85545;Italy;92;380;Piedmont;Langhe;Red Blend;Ceretto
85549;Italy;92;450;Piedmont;Barolo;Nebbiolo;Agostino Bosco
85553;Italy;92;400;Piedmont;Barolo;Nebbiolo;Piazzo Armando
85556;Italy;92;500;Piedmont;Barolo;Nebbiolo;Tenuta Arnulfo
85562;Italy;87;330;Veneto;Soave Classico;Garganega;Ca' Rugate
85563;Italy;87;100;Veneto;Soave;Garganega;Cantina di Soave
85571;Italy;87;180;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Glera;Borgoluce
85572;Italy;87;150;Veneto;Soave Classico;Garganega;Inama
85575;Italy;87;180;Veneto;Soave Classico;Garganega;Le Battistelle
85579;Italy;87;330;Veneto;Soave Classico;Garganega;Suavia
85587;Italy;87;180;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Glera;Bellussi
85589;Italy;87;150;Veneto;Soave Classico;Garganega;Cantina di Soave
85592;Italy;93;790;Tuscany;Chianti;Sangiovese;Poggiotondo
85598;Italy;93;850;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Caparzo
85599;Italy;93;600;Central Italy;Colline Teatine;Chardonnay;Masciarelli
85608;Italy;93;940;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Caparzo
85614;Italy;93;800;Tuscany;Toscana;Red Blend;Tenuta di Biserno
85615;Italy;93;750;Tuscany;Colline Lucchesi;Red Blend;Tenuta di Valgiano
85625;Italy;84;140;Tuscany;Colli della Toscana Centrale;Syrah;Piazzano
85627;Italy;84;240;Tuscany;Maremma;Sangiovese;Podere San Cristoforo
85652;Italy;90;150;Northeastern Italy;Alto Adige;Pinot Grigio;Kellerei Kaltern Caldaro
85660;Italy;90;200;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Glera;Mionetto
85676;Italy;90;500;Veneto;Valdobbiadene Superiore di Cartizze;Glera;Bisol
85678;Italy;90;240;Veneto;Valdobbiadene Superiore di Cartizze;Glera;Bortolotti
85680;Italy;87;250;Veneto;Valpolicella Ripasso;Corvina, Rondinella, Molinara;La Collina dei Ciliegi
85684;Italy;87;550;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;Villa Spinosa
85685;Italy;87;180;Veneto;Soave Classico;Garganega;Tedeschi
85687;Italy;87;130;Veneto;Soave Classico;Garganega;Tommasi
85688;Italy;87;160;Veneto;Valpolicella Classico Superiore Ripasso;Corvina, Rondinella, Molinara;Santi
85701;Italy;87;320;Veneto;Valpolicella Superiore Ripasso;Corvina, Rondinella, Molinara;Ca' Rugate
85716;Italy;87;200;Piedmont;Colline Novaresi;Nebbiolo;Torraccia del Piantavigna
85732;Italy;87;240;Piedmont;Dolcetto d'Alba;Dolcetto;Ceretto
85734;Italy;87;150;Piedmont;Dolcetto d'Alba;Dolcetto;Boffa
85736;Italy;87;120;Tuscany;Toscana;White Blend;Carpineto
85742;Italy;90;960;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Il Poggione
85744;Italy;90;500;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Ferrero
85746;Italy;90;700;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Fossacolle
85749;Italy;90;500;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Belpoggio
85755;Italy;90;200;Tuscany;Rosso di Montalcino;Sangiovese Grosso;Mocali
85769;Italy;90;750;Tuscany;Brunello di Montalcino;Sangiovese Grosso;La Colombina
85818;Italy;89;180;Northeastern Italy;Collio;Friulano;Marco Felluga
85830;Italy;92;480;Piedmont;Barolo;Nebbiolo;Palladino
85841;Italy;92;500;Piedmont;Barbaresco;Nebbiolo;Castello di Neive
85842;Italy;92;760;Piedmont;Barolo;Nebbiolo;Damilano
85844;Italy;92;670;Piedmont;Barbaresco;Nebbiolo;Cigliuti
85849;Italy;92;560;Piedmont;Barolo;Nebbiolo;Marziano Abbona
85851;Italy;92;380;Piedmont;Barolo;Nebbiolo;Giovanni Rosso
85855;Italy;92;750;Piedmont;Barolo;Nebbiolo;Giacosa Fratelli
85856;Italy;92;400;Piedmont;Barbaresco;Nebbiolo;Punset
85891;Italy;87;190;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Glera;Bortolotti
85892;Italy;87;190;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Glera;Bortolotti
85896;Italy;87;200;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Glera;Il Follo
85899;Italy;87;200;Veneto;Soave Classico;Garganega;Le Battistelle
85902;Italy;87;200;Veneto;Soave Classico;Garganega;Gini
85905;Italy;87;220;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Glera;L'Antica Quercia
85915;Italy;87;200;Veneto;Soave Classico Superiore;Garganega;Marcato
85916;Italy;87;220;Veneto;Soave Classico;Garganega;Monte Tondo
85920;Italy;83;180;Piedmont;Moscato d'Asti;Moscato;Borgo Moncalvo
85954;Italy;90;350;Veneto;Prosecco Superiore di Cartizze;Glera;Mionetto
85959;Italy;90;550;Veneto;Recioto della Valpolicella Classico;Corvina, Rondinella, Molinara;Cesari
85965;Italy;90;300;Veneto;Valdobbiadene Superiore di Cartizze;Glera;Col Vetoraz Spumanti
85968;Italy;90;240;Lombardy;Franciacorta;Sparkling Blend;Contadi Castaldi
85972;Italy;90;300;Veneto;Valdobbiadene Superiore di Cartizze;Glera;Le Colture
85974;Italy;90;160;Northeastern Italy;Trentino;Pinot Grigio;Mezzacorona
85981;Italy;87;180;Veneto;Valpolicella Classico Superiore Ripasso;Corvina, Rondinella, Molinara;Castellani Michele & Figli
85983;Italy;87;170;Veneto;Veronese;Red Blend;Tommasi
85996;Italy;87;230;Veneto;Valpolicella Superiore Ripasso;Corvina, Rondinella, Molinara;Musella
86003;Italy;86;150;Veneto;Prosecco;Glera;Domenico Cavazza
86027;Italy;86;180;Tuscany;Toscana;Pinot Grigio;Castello Banfi
86030;Italy;86;100;Sicily & Sardinia;Sicilia;Pinot Grigio;MandraRossa
86032;Italy;86;180;Piedmont;Dolcetto d'Alba;Dolcetto;Pasquale Pelissero
86049;Italy;90;400;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Rodolfo Cosimi
86050;Italy;90;700;Tuscany;Brunello di Montalcino;Sangiovese Grosso;San Polo
86057;Italy;90;200;Tuscany;Sant'Antimo;Red Blend;Fattoria La Lecciaia
86058;Italy;90;330;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Ciacci Piccolomini d'Aragona
86060;Italy;90;310;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Coldisole
86064;Italy;90;650;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Pian dell'Orino
86072;Italy;92;820;Tuscany;Toscana;White Blend;Agricola Querciabella
86075;Italy;92;600;Central Italy;Colline Teatine;Chardonnay;Masciarelli
86125;Italy;88;350;Veneto;Veneto;Merlot;Collalbrigo
86137;Italy;92;820;Piedmont;Barolo;Nebbiolo;Cascina Adelaide
86140;Italy;92;820;Piedmont;Barolo;Nebbiolo;Fratelli Alessandria
86141;Italy;92;520;Piedmont;Barolo;Nebbiolo;Giacosa Fratelli
86142;Italy;92;1250;Piedmont;Barolo;Nebbiolo;Gianni Gagliardo
86143;Italy;92;390;Piedmont;Barolo;Nebbiolo;Guido Porro
86146;Italy;92;500;Piedmont;Barbaresco;Nebbiolo;Tenute Cisa Asinari dei Marchesi di Gresy
86155;Italy;92;850;Piedmont;Barolo;Nebbiolo;G D Vajra
86171;Italy;92;700;Tuscany;Colli della Toscana Centrale;Cabernet Sauvignon;Castello di Querceto
86189;Italy;92;600;Tuscany;Colli della Toscana Centrale;Red Blend;Castello di Querceto
86194;Italy;87;390;Veneto;Soave Classico;Garganega;Ca' Rugate
86211;Italy;87;190;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Glera;La Farra
86218;Italy;87;190;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Glera;Santa Margherita
86256;Italy;90;260;Northeastern Italy;Alto Adige;Pinot Grigio;St. Pauls
86262;Italy;90;200;Northeastern Italy;Alto Adige;Pinot Grigio;Nals Margreid
86274;Italy;90;200;Northeastern Italy;Alto Adige;Pinot Grigio;Abbazia di Novacella
86275;Italy;90;200;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Glera;Adami
86282;Italy;86;250;Veneto;Valpolicella Ripasso;Corvina, Rondinella, Molinara;Gino Fasoli
86285;Italy;86;150;Veneto;Veneto;Pinot Nero;Canella
86296;Italy;86;150;Veneto;Valpolicella;Corvina, Rondinella, Molinara;Speri
86301;Italy;86;160;Veneto;Valpolicella Classico;Corvina, Rondinella, Molinara;Monte del Frá
86303;Italy;86;360;Veneto;Valpolicella Superiore;Corvina, Rondinella, Molinara;San Cassiano
86312;Italy;86;180;Piedmont;Dolcetto di Dogliani;Dolcetto;Anna Maria Abbona
86315;Italy;86;180;Piedmont;Colline Novaresi;Nebbiolo;Dessilani
86316;Italy;86;190;Piedmont;Dolcetto d'Alba;Dolcetto;Cascina Bruciata
86329;Italy;86;160;Sicily & Sardinia;Sicilia;Insolia;Valle dell'Acate
86330;Italy;86;120;Veneto;Marca Trevigiana;Red Blend;Tenuta Santomè
86333;Italy;86;160;Veneto;Veneto Orientale;Franconia;Moletto
86341;Italy;90;280;Tuscany;Rosso di Montalcino;Sangiovese Grosso;Tenimenti Ricci
86342;Italy;90;500;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Villa Poggio Salvi
86349;Italy;90;660;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Fornacina
86354;Italy;90;550;Tuscany;Brunello di Montalcino;Sangiovese Grosso;La Fornace
86355;Italy;90;400;Tuscany;Brunello di Montalcino;Sangiovese Grosso;La Gerla
86357;Italy;90;550;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Tenuta Friggiali
86360;Italy;90;480;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Solaria
86370;Italy;88;380;Lombardy;Franciacorta;Chardonnay;Barone Pizzini
86377;Italy;88;550;Veneto;Veronese;Red Blend;L'Arco
86425;Italy;91;450;Northeastern Italy;Alto Adige;Chardonnay;Alois Lageder
86430;Italy;92;900;Piedmont;Barolo;Nebbiolo;Ciabot Berton
86431;Italy;92;470;Piedmont;Barbaresco;Nebbiolo;Cantina del Pino
86433;Italy;92;500;Piedmont;Barolo;Nebbiolo;Rivetto
86434;Italy;92;480;Piedmont;Barolo;Nebbiolo;Tenuta Rocca
86437;Italy;92;610;Piedmont;Barolo;Nebbiolo;Pio Cesare
86439;Italy;92;940;Piedmont;Barolo;Nebbiolo;Parusso
86444;Italy;91;500;Piedmont;Barolo;Nebbiolo;Comm. G. B. Burlotto
86449;Italy;91;520;Piedmont;Barbaresco;Nebbiolo;Ca' du Rabajà
86451;Italy;91;450;Piedmont;Barbaresco;Nebbiolo;Carlo Giacosa
86452;Italy;91;550;Piedmont;Barolo;Nebbiolo;Cascina Luisin
86460;Italy;92;400;Tuscany;Chianti Classico;Sangiovese;Capannelle
86466;Italy;92;390;Tuscany;Cortona;Syrah;La Braccesca
86481;Italy;92;400;Tuscany;Toscana;Cabernet Sauvignon;Carpineto
86482;Italy;92;300;Tuscany;Toscana;Red Blend;Renieri
86494;Italy;87;170;Veneto;Soave Classico;Garganega;Ca' Rugate
86498;Italy;87;130;Veneto;Soave;Garganega;Corte Moschina
86504;Italy;87;170;Veneto;Soave Classico;Garganega;Monte Tondo
86526;Italy;83;130;Tuscany;Chianti;Sangiovese;Vino dei Fratelli
86547;Italy;82;200;Piedmont;Moscato d'Asti;Moscato;Rivetti Massimo
86548;Italy;82;170;Piedmont;Moscato d'Asti;Moscato;Scagliola
86607;Italy;86;170;Veneto;Valpolicella Ripasso;Corvina, Rondinella, Molinara;Cantina Sociale della Valpantena
86608;Italy;86;240;Veneto;Valpolicella;Corvina, Rondinella, Molinara;Corte Sant' Alda
86633;Italy;86;160;Piedmont;Monferrato;Dolcetto;Castello del Poggio
86650;Italy;88;350;Veneto;Rosso del Veronese;Red Blend;Stefano Accordini
86651;Italy;88;350;Veneto;Rosso del Veronese;Red Blend;Stefano Accordini
86682;Italy;91;500;Piedmont;Barolo;Nebbiolo;Giacomo Ascheri
86683;Italy;91;700;Piedmont;Barolo;Nebbiolo;Giacomo Ascheri
86685;Italy;91;1200;Piedmont;Barolo;Nebbiolo;Contratto
86687;Italy;91;550;Piedmont;Barbaresco;Nebbiolo;Cascina Luisin
86689;Italy;91;710;Piedmont;Barolo;Nebbiolo;Boroli
86690;Italy;91;570;Piedmont;Barolo;Nebbiolo;Marcarini
86693;Italy;91;500;Piedmont;Barolo;Nebbiolo;Mauro Veglio
86699;Italy;91;510;Piedmont;Barolo;Nebbiolo;Ceretto
86730;Italy;90;550;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Fanti
86731;Italy;90;550;Tuscany;Brunello di Montalcino;Sangiovese Grosso;Fattoria Scopone
