Vintage;Country;County;Points;Price;Province
01/01/2012;France;Sancerre;92;30;Loire Valley
01/01/2012;France;Bordeaux;88;10;Bordeaux
01/01/2012;Italy;Sicilia;82;35;Sicily & Sardinia
01/01/2012;Italy;Cortona;88;30;Tuscany
01/01/2012;France;Saint Véran;90;18;Burgundy
01/01/2012;Italy;Amarone della Valpolicella;91;90;Veneto
01/01/2012;Italy;Barbaresco;86;78;Piedmont
01/01/2012;Italy;Puglia;86;15;Southern Italy
01/01/2012;France;Cahors;90;17;Southwest France
01/01/2012;France;Saint Estèphe;91;27;Bordeaux
01/01/2012;Italy;Vino Spumante;87;29;Italy Other
01/01/2012;Italy;Montefalco Sagrantino;91;50;Central Italy
01/01/2012;Italy;Trentino;85;20;Northeastern Italy
01/01/2012;Italy;Toscana;93;50;Tuscany
01/01/2012;France;Bourgogne;88;27;Burgundy
01/01/2012;Italy;Barolo;88;70;Piedmont
01/01/2012;France;Alsace;90;33;Alsace
01/01/2012;France;Cahors;93;35;Southwest France
01/01/2012;France;Pouilly Fuissé;92;74;Burgundy
01/01/2012;France;Bourgogne;89;50;Burgundy
01/01/2012;Italy;Barolo;94;75;Piedmont
01/01/2012;France;Muscadet Sèvre et Maine;92;21;Loire Valley
01/01/2012;France;Graves;87;36;Bordeaux
01/01/2012;France;Alsace;91;30;Alsace
01/01/2012;Italy;Taurasi;90;34;Southern Italy
01/01/2012;Italy;Conegliano Valdobbiadene Prosecco Superiore;86;20;Veneto
01/01/2012;France;Puligny Montrachet;93;159;Burgundy
01/01/2012;Italy;Conegliano Valdobbiadene Prosecco Superiore;87;16;Veneto
01/01/2012;Italy;Alto Adige;87;16;Northeastern Italy
01/01/2012;Italy;Etna;88;25;Sicily & Sardinia
01/01/2012;Italy;Chianti Classico;87;19;Tuscany
01/01/2012;Italy;Chianti Classico;87;15;Tuscany
01/01/2012;Italy;Umbria;88;20;Central Italy
01/01/2012;France;Puligny Montrachet;94;80;Burgundy
01/01/2012;France;Gaillac;93;55;Southwest France
01/01/2012;Italy;Offida Pecorino;86;20;Central Italy
01/01/2012;France;Champagne;95;80;Champagne
01/01/2012;Italy;Barolo;92;90;Piedmont
01/01/2012;France;Alsace;93;38;Alsace
01/01/2012;Italy;Terre Siciliane;90;32;Sicily & Sardinia
01/01/2012;Italy;Toscana;89;55;Tuscany
01/01/2012;France;Bourgogne;86;20;Burgundy
01/01/2012;Italy;Castel del Monte;85;40;Southern Italy
01/01/2012;Italy;Barolo;89;60;Piedmont
01/01/2012;France;Alsace;93;59;Alsace
01/01/2012;Italy;Chianti Classico;88;18;Tuscany
01/01/2012;France;Chassagne Montrachet;94;131;Burgundy
01/01/2012;France;Beaune;93;100;Burgundy
01/01/2012;France;Cahors;88;30;Southwest France
01/01/2012;Italy;Alto Adige;90;26;Northeastern Italy
01/01/2012;France;Fronton;91;19;Southwest France
01/01/2012;France;Alsace;93;38;Alsace
01/01/2012;France;Corton Charlemagne;92;230;Burgundy
01/01/2012;France;Beaujolais;86;9;Beaujolais
01/01/2012;France;Côtes de Provence;86;18;Provence
01/01/2012;Italy;Chianti Classico;88;24;Tuscany
01/01/2012;Italy;Barolo;93;49;Piedmont
01/01/2012;Italy;Lambrusco Grasparossa di Castelvetro;83;19;Central Italy
01/01/2012;France;Saint Émilion;89;18;Bordeaux
01/01/2012;France;Alsace;90;75;Alsace
01/01/2012;France;Alsace;84;18;Alsace
01/01/2012;France;Chambertin;94;310;Burgundy
01/01/2012;Italy;Verdicchio dei Castelli di Jesi Classico Superiore;86;14;Central Italy
01/01/2012;Italy;Offida Pecorino;89;25;Central Italy
01/01/2012;Italy;Orvieto Classico Superiore;89;25;Central Italy
01/01/2012;Italy;Collio;90;39;Northeastern Italy
01/01/2012;Italy;Brunello di Montalcino;91;60;Tuscany
01/01/2012;Italy;Vino Spumante;85;43;Italy Other
01/01/2012;France;Cahors;85;18;Southwest France
01/01/2012;Italy;Chianti Classico;90;24;Tuscany
01/01/2012;Italy;Alto Adige;90;69;Northeastern Italy
01/01/2012;Italy;Barolo;91;75;Piedmont
01/01/2012;Italy;Sicilia;86;12;Sicily & Sardinia
01/01/2012;Italy;Barolo;90;100;Piedmont
01/01/2012;France;Côtes de Gascogne;88;12;Southwest France
01/01/2012;France;Alsace;86;20;Alsace
01/01/2012;Italy;Barolo;92;70;Piedmont
01/01/2012;France;Aloxe Corton;91;55;Burgundy
01/01/2012;Italy;Barolo;86;55;Piedmont
01/01/2012;France;Beaujolais;85;13;Beaujolais
01/01/2012;Italy;Verdicchio dei Castelli di Jesi Classico;87;15;Central Italy
01/01/2012;France;Côtes du Rhône;87;12;Rhône Valley
01/01/2012;Italy;Chianti Classico;87;25;Tuscany
01/01/2012;Italy;Toscana;92;160;Tuscany
01/01/2012;Italy;Salina;90;20;Sicily & Sardinia
01/01/2012;Italy;Barolo;90;30;Piedmont
01/01/2012;France;Alsace;85;29;Alsace
01/01/2012;Italy;Soave Classico Superiore;88;25;Veneto
01/01/2012;France;Vouvray;87;14;Loire Valley
01/01/2012;France;Pouilly Fuissé;91;40;Burgundy
01/01/2012;France;Côtes du Rhône;86;16;Rhône Valley
01/01/2012;France;Bordeaux;88;13;Bordeaux
01/01/2012;France;Alsace;91;26;Alsace
01/01/2012;France;Pouilly Loché;86;36;Burgundy
01/01/2012;France;Côte Rôtie;91;78;Rhône Valley
01/01/2012;Italy;Barbaresco;88;55;Piedmont
01/01/2012;Italy;Barbaresco;88;34;Piedmont
01/01/2012;Italy;Barbaresco;90;70;Piedmont
01/01/2012;Italy;Brunello di Montalcino;91;42;Tuscany
01/01/2012;France;Nuits St. Georges;93;124;Burgundy
01/01/2012;Italy;Rosso di Montalcino;88;27;Tuscany
01/01/2012;France;Chinon;87;13;Loire Valley
01/01/2012;France;Bourgogne;87;20;Burgundy
01/01/2012;France;Nuits St. Georges;94;117;Burgundy
01/01/2012;Italy;Rosso di Montalcino;88;27;Tuscany
01/01/2012;Italy;Barbaresco;92;55;Piedmont
01/01/2012;Italy;Cortona;86;29;Tuscany
01/01/2012;Italy;Vernaccia di San Gimignano;87;33;Tuscany
01/01/2012;France;Sancerre;86;30;Loire Valley
01/01/2012;France;Alsace;91;36;Alsace
01/01/2012;Italy;Chianti Classico;89;17;Tuscany
01/01/2012;Italy;Montescudaio;89;28;Tuscany
01/01/2012;Italy;Soave Classico;86;19;Veneto
01/01/2012;France;Alsace;91;53;Alsace
01/01/2012;Italy;Soave Classico;86;24;Veneto
01/01/2012;Italy;Chianti Classico;86;24;Tuscany
01/01/2012;Italy;Toscana;90;300;Tuscany
01/01/2012;France;Pays d Oc;87;10;Languedoc Roussillon
01/01/2012;Italy;Orvieto Classico;86;12;Central Italy
01/01/2012;Italy;Barbaresco;88;35;Piedmont
01/01/2012;France;Sancerre;87;20;Loire Valley
01/01/2012;France;Crémant d Alsace;93;58;Alsace
01/01/2012;Italy;Barolo;92;85;Piedmont
01/01/2012;France;Alsace;95;85;Alsace
01/01/2012;Italy;Barolo;86;75;Piedmont
01/01/2012;Italy;Conegliano Valdobbiadene Prosecco Superiore;87;18;Veneto
01/01/2012;Italy;Bolgheri;86;40;Tuscany
01/01/2012;Italy;Morellino di Scansano;91;35;Tuscany
01/01/2012;France;Pouilly Fuissé;86;29;Burgundy
01/01/2012;Italy;Barolo;88;75;Piedmont
01/01/2012;France;Chablis;85;50;Burgundy
01/01/2012;Italy;Maremma Toscana;90;60;Tuscany
01/01/2012;France;Alsace;89;18;Alsace
01/01/2012;Italy;Offida Pecorino;88;22;Central Italy
01/01/2012;France;Sancerre;91;24;Loire Valley
01/01/2012;France;Vouvray;86;12;Loire Valley
01/01/2012;Italy;Chianti Classico;90;20;Tuscany
01/01/2012;Italy;Morellino di Scansano;88;14;Tuscany
01/01/2012;Italy;Rosso di Montalcino;88;20;Tuscany
01/01/2012;France;Cahors;92;23;Southwest France
01/01/2012;Italy;Sicilia;86;15;Sicily & Sardinia
01/01/2012;Italy;Barbaresco;87;50;Piedmont
01/01/2012;Italy;Verdicchio dei Castelli di Jesi Classico Superiore;88;14;Central Italy
01/01/2012;France;Vouvray;91;20;Loire Valley
01/01/2012;France;Alsace;90;40;Alsace
01/01/2012;Italy;Conegliano Valdobbiadene Prosecco Superiore;85;26;Veneto
01/01/2012;France;Blaye Côtes de Bordeaux;89;25;Bordeaux
01/01/2012;France;Lalande de Pomerol;87;30;Bordeaux
01/01/2012;Italy;Toscana;87;10;Tuscany
01/01/2012;Italy;Vino Spumante;93;49;Italy Other
01/01/2012;Italy;Chianti Classico;91;35;Tuscany
01/01/2012;France;Muscadet Sèvre et Maine Clisson;93;25;Loire Valley
01/01/2012;France;Saint Véran;87;23;Burgundy
01/01/2012;France;Bourgueil;91;20;Loire Valley
01/01/2012;France;Mâcon Vergisson;87;17;Burgundy
01/01/2012;Italy;Barolo;88;55;Piedmont
01/01/2012;France;Blaye Côtes de Bordeaux;84;28;Bordeaux
01/01/2012;Italy;Soave;85;12;Veneto
01/01/2012;Italy;Terre Siciliane;86;26;Sicily & Sardinia
01/01/2012;Italy;Barolo;92;67;Piedmont
01/01/2012;Italy;Bolgheri;87;20;Tuscany
01/01/2012;France;Côtes de Provence;92;38;Provence
01/01/2012;France;Sancerre;95;55;Loire Valley
01/01/2012;Italy;Conegliano Valdobbiadene Prosecco Superiore;87;20;Veneto
01/01/2012;France;Chassagne Montrachet;93;80;Burgundy
01/01/2012;France;Pouilly Fumé;88;25;Loire Valley
01/01/2012;Italy;Barolo;90;100;Piedmont
01/01/2012;France;Fronton;88;19;Southwest France
01/01/2012;Italy;Barolo;88;29;Piedmont
01/01/2012;Italy;Delia Nivolelli;87;14;Sicily & Sardinia
01/01/2012;France;Bordeaux;85;10;Bordeaux
01/01/2012;Italy;Offida Pecorino;89;17;Central Italy
01/01/2012;Italy;Barolo;94;165;Piedmont
01/01/2012;France;Cahors;89;16;Southwest France
01/01/2012;Italy;Toscana;88;75;Tuscany
01/01/2012;France;Lalande de Pomerol;87;30;Bordeaux
01/01/2012;Italy;Barolo;88;70;Piedmont
01/01/2012;Italy;Barbera d Asti;88;85;Piedmont
01/01/2012;Italy;Barolo;87;75;Piedmont
01/01/2012;Italy;Barolo;93;45;Piedmont
01/01/2012;Italy;Toscana;89;32;Tuscany
01/01/2012;France;Saint Aubin;88;40;Burgundy
01/01/2012;Italy;Langhe;87;19;Piedmont
01/01/2012;Italy;Toscana;86;40;Tuscany
01/01/2012;Italy;Barbera d Alba;87;18;Piedmont
01/01/2012;Italy;Toscana;91;30;Tuscany
01/01/2012;Italy;Barbaresco;93;90;Piedmont
01/01/2012;Italy;Fiano di Avellino;88;23;Southern Italy
01/01/2012;Italy;Greco di Tufo;90;37;Southern Italy
01/01/2012;Italy;Toscana;91;29;Tuscany
01/01/2012;Italy;Barolo;85;47;Piedmont
01/01/2012;Italy;Barolo;86;75;Piedmont
01/01/2012;France;Côtes de Provence;86;18;Provence
01/01/2012;Italy;Maremma Toscana;90;55;Tuscany
01/01/2012;Italy;Conegliano Valdobbiadene Prosecco Superiore;86;23;Veneto
01/01/2012;Italy;Maremma Toscana;89;65;Tuscany
01/01/2012;Italy;Puglia;86;10;Southern Italy
01/01/2012;France;Pauillac;91;32;Bordeaux
01/01/2012;Italy;Vermentino di Sardegna;89;16;Sicily & Sardinia
01/01/2012;Italy;Chianti Classico;92;55;Tuscany
01/01/2012;Italy;Orvieto Classico Superiore;88;50;Central Italy
01/01/2013;France;Chablis;92;46;Burgundy
01/01/2013;France;Tavel;89;15;Rhône Valley
01/01/2013;France;Coteaux Varois en Provence;84;12;Provence
01/01/2013;France;Alsace;92;57;Alsace
01/01/2013;France;Bordeaux;84;14;Bordeaux
01/01/2013;France;Pouilly Fuissé;89;39;Burgundy
01/01/2013;Italy;Toscana;93;44;Tuscany
01/01/2013;Italy;Colli Orientali del Friuli;88;24;Northeastern Italy
01/01/2013;France;Alsace;93;60;Alsace
01/01/2013;France;Alsace;90;25;Alsace
01/01/2013;Italy;Terre Siciliane;85;15;Sicily & Sardinia
01/01/2013;Italy;Barbaresco;91;48;Piedmont
01/01/2013;Italy;Etna;89;25;Sicily & Sardinia
01/01/2013;France;Bordeaux Rosé;86;14;Bordeaux
01/01/2013;Italy;Toscana;88;40;Tuscany
01/01/2013;France;Pommard;91;109;Burgundy
01/01/2013;Italy;Terrazze Retiche di Sondrio;89;36;Lombardy
01/01/2013;Italy;Barolo;96;90;Piedmont
01/01/2013;France;Côtes de Provence;90;24;Provence
01/01/2013;France;Morgon;91;28;Beaujolais
01/01/2013;Italy;Toscana;87;28;Tuscany
01/01/2013;France;Chablis;92;52;Burgundy
01/01/2013;France;Madiran;90;14;Southwest France
01/01/2013;France;Tavel;85;20;Rhône Valley
01/01/2013;France;Chablis;96;62;Burgundy
01/01/2013;France;Chevalier Montrachet;97;476;Burgundy
01/01/2013;France;Alsace;86;17;Alsace
01/01/2013;France;Alsace;92;28;Alsace
01/01/2013;France;Pouilly Fuissé;92;40;Burgundy
01/01/2013;France;Saint Véran;86;43;Burgundy
01/01/2013;France;Côtes de Provence;88;15;Provence
01/01/2013;France;Alsace;93;58;Alsace
01/01/2013;France;Vin de France;85;12;France Other
01/01/2013;Italy;Toscana;91;140;Tuscany
01/01/2013;France;Bergerac Sec;88;13;Southwest France
01/01/2013;France;Bourgogne;87;23;Burgundy
01/01/2013;Italy;Orcia;92;47;Tuscany
01/01/2013;France;Rully;89;37;Burgundy
01/01/2013;France;Chassagne Montrachet;91;112;Burgundy
01/01/2013;Italy;Terre Siciliane;93;63;Sicily & Sardinia
01/01/2013;France;Côtes de Provence;88;20;Provence
01/01/2013;Italy;Toscana;86;15;Tuscany
01/01/2013;France;Côtes du Rhône Villages;88;16;Rhône Valley
01/01/2013;Italy;Fiano di Avellino;89;22;Southern Italy
01/01/2013;Italy;Terre Siciliane;87;25;Sicily & Sardinia
01/01/2013;France;Coteaux d Aix en Provence;91;21;Provence
01/01/2013;France;Côtes du Rhône;86;18;Rhône Valley
01/01/2013;Italy;Barbaresco;85;60;Piedmont
01/01/2013;France;Saint Véran;88;23;Burgundy
01/01/2013;France;Pernand Vergelesses;92;52;Burgundy
01/01/2013;France;Alsace;86;23;Alsace
01/01/2013;France;Muscadet Sèvre et Maine;92;27;Loire Valley
01/01/2013;France;Côtes de Provence Sainte Victoire;88;20;Provence
01/01/2013;France;Vin de France;86;12;France Other
01/01/2013;France;Côtes de Provence Sainte Victoire;92;29;Provence
01/01/2013;Italy;Barolo;98;83;Piedmont
01/01/2013;Italy;Morellino di Scansano;90;20;Tuscany
01/01/2013;Italy;Alto Adige;91;63;Northeastern Italy
01/01/2013;Italy;Barolo;88;75;Piedmont
01/01/2013;Italy;Chianti Colli Fiorentini;87;12;Tuscany
01/01/2013;France;Alsace;93;35;Alsace
01/01/2013;Italy;Trento;88;20;Northeastern Italy
01/01/2013;Italy;Puglia;87;13;Southern Italy
01/01/2013;Italy;Collio;88;23;Northeastern Italy
01/01/2013;Italy;Toscana;94;105;Tuscany
01/01/2013;Italy;Vittoria;87;16;Sicily & Sardinia
01/01/2013;Italy;Toscana;88;45;Tuscany
01/01/2013;France;Alsace;93;22;Alsace
01/01/2013;France;Alsace;94;70;Alsace
01/01/2013;France;Alsace;90;24;Alsace
01/01/2013;France;Côte Roannaise;89;30;Loire Valley
01/01/2013;France;Hermitage;93;108;Rhône Valley
01/01/2013;France;Bordeaux;84;12;Bordeaux
01/01/2013;France;Savigny lès Beaune;88;49;Burgundy
01/01/2013;Italy;Barolo;87;76;Piedmont
01/01/2013;Italy;Alto Adige Terlano;91;65;Northeastern Italy
01/01/2013;Italy;Alto Adige;89;21;Northeastern Italy
01/01/2013;France;Morgon;90;25;Beaujolais
01/01/2013;Italy;Orvieto;86;15;Central Italy
01/01/2013;France;Coteaux Varois en Provence;89;25;Provence
01/01/2013;Italy;Barbaresco;87;65;Piedmont
01/01/2013;Italy;Sicilia;88;18;Sicily & Sardinia
01/01/2013;France;Alsace;84;20;Alsace
01/01/2013;France;Alsace;90;28;Alsace
01/01/2013;France;Bordeaux Supérieur;85;20;Bordeaux
01/01/2013;France;Pouilly Fuissé;91;80;Burgundy
01/01/2013;France;Costières de Nîmes;87;14;Rhône Valley
01/01/2013;France;Touraine;86;20;Loire Valley
01/01/2013;Italy;Barolo;93;97;Piedmont
01/01/2013;Italy;Alto Adige;91;38;Northeastern Italy
01/01/2013;France;Saint Véran;88;28;Burgundy
01/01/2013;Italy;Barolo;88;60;Piedmont
01/01/2013;France;Côtes de Provence;91;65;Provence
01/01/2013;Italy;Toscana;90;110;Tuscany
01/01/2013;France;Alsace;87;15;Alsace
01/01/2013;Italy;Bolgheri;88;28;Tuscany
01/01/2013;France;Cahors;89;19;Southwest France
01/01/2013;Italy;Alto Adige;90;24;Northeastern Italy
01/01/2013;France;Alsace;94;48;Alsace
01/01/2013;France;Alsace;89;45;Alsace
01/01/2013;France;Alsace;92;48;Alsace
01/01/2013;Italy;Puglia;86;13;Southern Italy
01/01/2013;France;Saint Amour;88;24;Beaujolais
01/01/2013;Italy;Barolo;93;60;Piedmont
01/01/2013;France;Sancerre;93;40;Loire Valley
01/01/2013;France;Saint Véran;90;19;Burgundy
01/01/2013;France;Chablis;91;34;Burgundy
01/01/2013;France;Côtes de Provence;86;20;Provence
01/01/2013;France;Menetou Salon;87;24;Loire Valley
01/01/2013;France;Costières de Nîmes;87;15;Rhône Valley
01/01/2013;Italy;Bolgheri;88;28;Tuscany
01/01/2013;France;Viré Clessé;88;24;Burgundy
01/01/2013;France;Pouilly Fuissé;88;39;Burgundy
01/01/2013;Italy;Friuli;85;22;Northeastern Italy
01/01/2013;Italy;Chianti Classico;91;29;Tuscany
01/01/2013;Italy;Etna;89;20;Sicily & Sardinia
01/01/2013;France;Beaujolais Villages;88;14;Beaujolais
01/01/2013;France;Morgon;90;21;Beaujolais
01/01/2013;Italy;Salento;83;16;Southern Italy
01/01/2013;France;Alsace;88;19;Alsace
01/01/2013;France;Coteaux Bourguignons;84;14;Burgundy
01/01/2013;Italy;Barbaresco;92;60;Piedmont
01/01/2013;France;Chablis;92;50;Burgundy
01/01/2013;Italy;Barbaresco;93;450;Piedmont
01/01/2013;Italy;Etna;88;25;Sicily & Sardinia
01/01/2013;Italy;Chianti;87;15;Tuscany
01/01/2013;Italy;Erice;86;29;Sicily & Sardinia
01/01/2013;France;Muscadet Sèvre et Maine Clisson;90;20;Loire Valley
01/01/2013;France;Clos de Vougeot;95;350;Burgundy
01/01/2013;Italy;Sicilia;90;20;Sicily & Sardinia
01/01/2013;France;Chassagne Montrachet;93;94;Burgundy
01/01/2013;France;Côtes de Provence;88;15;Provence
01/01/2013;Italy;Barolo;91;49;Piedmont
01/01/2013;Italy;Valdobbiadene Prosecco Superiore;92;30;Veneto
01/01/2013;Italy;Terre Siciliane;87;13;Sicily & Sardinia
01/01/2013;Italy;Falanghina del Sannio;87;21;Southern Italy
01/01/2013;France;Bandol;92;25;Provence
01/01/2013;Italy;Chianti Superiore;88;15;Tuscany
01/01/2013;France;Alsace;89;45;Alsace
01/01/2013;France;Sancerre;87;30;Loire Valley
01/01/2013;France;Coteaux d Aix en Provence;88;23;Provence
01/01/2013;Italy;Chianti;87;15;Tuscany
01/01/2013;Italy;Toscana;93;56;Tuscany
01/01/2013;France;Moulin à Vent;93;80;Beaujolais
01/01/2013;France;Saint Joseph;91;44;Rhône Valley
01/01/2013;France;Côtes du Rhône Villages;88;21;Rhône Valley
01/01/2013;Italy;Chianti Classico;86;30;Tuscany
01/01/2013;France;Alsace;88;21;Alsace
01/01/2013;France;Alsace;89;24;Alsace
01/01/2013;Italy;Menfi;87;22;Sicily & Sardinia
01/01/2013;France;Fleurie;89;21;Beaujolais
01/01/2013;France;Côtes de Provence;87;18;Provence
01/01/2013;Italy;Soave Superiore;89;24;Veneto
01/01/2013;France;Alsace;92;35;Alsace
01/01/2013;France;Côtes de Provence;87;14;Provence
01/01/2013;France;Muscadet Sèvre et Maine;86;15;Loire Valley
01/01/2013;Italy;Barbaresco;92;50;Piedmont
01/01/2013;France;Alsace;94;40;Alsace
01/01/2013;France;Costières de Nîmes;92;17;Rhône Valley
01/01/2013;Italy;Barolo;95;75;Piedmont
01/01/2013;Italy;Terre Siciliane;87;18;Sicily & Sardinia
01/01/2013;Italy;Barbaresco;87;100;Piedmont
01/01/2013;Italy;Etna;87;24;Sicily & Sardinia
01/01/2013;Italy;Lugana;88;19;Lombardy
01/01/2013;France;Alsace;94;45;Alsace
01/01/2013;Italy;Fiano di Avellino;87;20;Southern Italy
01/01/2013;France;Châteauneuf du Pape;92;45;Rhône Valley
01/01/2013;France;Beaujolais Villages;85;18;Beaujolais
01/01/2013;France;Chinon;87;16;Loire Valley
01/01/2013;France;Alsace;94;33;Alsace
01/01/2013;Italy;Vernaccia di San Gimignano;93;23;Tuscany
01/01/2013;France;Alsace;94;24;Alsace
01/01/2013;Italy;Irpinia;87;27;Southern Italy
01/01/2013;France;Côtes de Provence Sainte Victoire;86;20;Provence
01/01/2013;Italy;Gavi;88;45;Piedmont
01/01/2013;Italy;Barolo;87;49;Piedmont
01/01/2013;Italy;Barolo;96;130;Piedmont
01/01/2013;Italy;Chianti Classico;91;38;Tuscany
01/01/2013;France;Pessac Léognan;93;107;Bordeaux
01/01/2013;Italy;Dogliani Superiore;90;35;Piedmont
01/01/2013;Italy;Collio;87;60;Northeastern Italy
01/01/2013;Italy;Barolo;93;79;Piedmont
01/01/2013;Italy;Chianti Colli Fiorentini;89;25;Tuscany
01/01/2013;France;Côte Rôtie;90;75;Rhône Valley
01/01/2013;France;Alsace;93;34;Alsace
01/01/2013;Italy;Cannonau di Sardegna;89;13;Sicily & Sardinia
01/01/2013;Italy;Bolgheri Superiore;90;68;Tuscany
01/01/2013;Italy;Veronese;90;30;Veneto
01/01/2013;France;Alsace;85;21;Alsace
01/01/2013;France;Alsace;92;57;Alsace
01/01/2013;Italy;Soave Classico;88;15;Veneto
01/01/2013;Italy;Sicilia;86;28;Sicily & Sardinia
01/01/2013;France;Madiran;93;15;Southwest France
01/01/2013;Italy;Lambrusco Grasparossa di Castelvetro;86;18;Central Italy
01/01/2013;France;Ladoix;90;50;Burgundy
01/01/2013;France;Gaillac;86;18;Southwest France
01/01/2013;Italy;Verdicchio dei Castelli di Jesi;87;14;Central Italy
01/01/2013;France;Vin de France;85;10;France Other
01/01/2013;Italy;Barolo;96;96;Piedmont
01/01/2013;France;Alsace;88;30;Alsace
01/01/2013;France;Sancerre;92;30;Loire Valley
01/01/2013;France;Crémant d Alsace;91;20;Alsace
01/01/2013;France;Bordeaux Supérieur;83;15;Bordeaux
01/01/2013;Italy;Torgiano Rosso Riserva;89;30;Central Italy
01/01/2013;France;Brouilly;86;18;Beaujolais
01/01/2013;France;Muscadet Sèvre et Maine;90;16;Loire Valley
01/01/2013;France;Corton;94;140;Burgundy
01/01/2013;Italy;Alto Adige;87;15;Northeastern Italy
01/01/2013;Italy;Lugana;89;18;Lombardy
01/01/2013;France;Chablis;97;69;Burgundy
01/01/2013;France;Crémant d Alsace;91;30;Alsace
01/01/2013;France;Givry;90;45;Burgundy
01/01/2013;Italy;Chianti Classico;88;20;Tuscany
01/01/2013;Italy;Toscana;88;26;Tuscany
01/01/2013;France;Touraine;85;12;Loire Valley
01/01/2013;Italy;Soave Classico;87;13;Veneto
01/01/2013;Italy;Soave Classico;90;38;Veneto
01/01/2013;Italy;Terre Siciliane;85;13;Sicily & Sardinia
01/01/2013;France;Chablis;92;25;Burgundy
01/01/2013;Italy;Etna;89;25;Sicily & Sardinia
01/01/2013;Italy;Fiano di Avellino;93;35;Southern Italy
01/01/2013;Italy;Colli Trevigiani;91;15;Northeastern Italy
01/01/2013;France;Viré Clessé;88;50;Burgundy
01/01/2013;France;Pouilly Fuissé;88;35;Burgundy
01/01/2013;Italy;Lugana;91;33;Lombardy
01/01/2013;France;Coteaux Varois en Provence;86;20;Provence
01/01/2013;Italy;Alto Adige;91;38;Northeastern Italy
01/01/2013;France;Côtes de Provence;87;15;Provence
01/01/2013;Italy;Campania;89;90;Southern Italy
01/01/2013;France;Gevrey Chambertin;95;208;Burgundy
01/01/2013;France;Vin de France;87;23;France Other
01/01/2013;France;Côtes de Provence;86;29;Provence
01/01/2013;Italy;Cannonau di Sardegna;88;17;Sicily & Sardinia
