id;country;designation;points;price;province;region_1;winery
66094;Italy;Bussia;87;60;Piedmont;Barolo;Tenimenti Famiglia Cavallero
66102;Italy;Cantagallo Gioveto;87;33;Tuscany;Colli della Toscana Centrale;Tenuta Pierazzuoli
66108;Italy;Madama;87;17;Piedmont;Barbera d'Alba;Gianni Gagliardo
66109;Italy;Rié;87;17;Piedmont;Barbera d'Alba Superiore;Giribaldi
66111;Italy;Aragone;87;18;Tuscany;Maremma Toscana;La Mozza
66115;Italy;Centobricchi;87;23;Piedmont;Barbera d'Alba Superiore;Mauro Sebaste
66147;Italy;Ronco delle Cime;88;35;Northeastern Italy;Collio;Venica & Venica
66154;Italy;San Michele;88;15;Veneto;Soave Classico;Ca' Rugate
66157;Italy;Imperatrice;88;17;Southern Italy;Campi Flegrei;Cantine Astroni
66170;Italy;Negroamaro;88;17;Southern Italy;Salento;Claudio Quarta
66197;Italy;La Cesura;85;17;Veneto;Piave;Cescon Italo Storia e Vini
66205;Italy;Licoste;86;20;Central Italy;Offida Pecorino;Domodimonti
66219;Italy;S. Joseph;86;17;Central Italy;Rosso Piceno Superiore;Le Corti dei Farfensi
66220;Italy;Villa Malacari;86;18;Central Italy;Rosso Conero;Malacari
66233;Italy;Rosé;91;45;Lombardy;Franciacorta;Barone Pizzini
66236;Italy;Flavio;91;49;Northeastern Italy;Trento;Rotari
66246;Italy;Brut;91;18;Veneto;Valdobbiadene Prosecco Superiore;Sorelle Bronca
66258;Italy;Riserva;88;28;Tuscany;Chianti Classico;Viticcio
66262;Italy;Mentore;88;14;Tuscany;Morellino di Scansano;Fattoria Mantellassi
66264;Italy;Rubiolo;88;20;Tuscany;Chianti Classico;Gagliole
66275;Italy;Don Vincenzo;88;40;Tuscany;Chianti Classico;Casaloste
66276;Italy;Il Picchio Riserva;88;52;Tuscany;Chianti Classico;Castello di Querceto
66281;Italy;Ciabatta;88;25;Tuscany;Morellino di Scansano;Erik Banti
66299;Italy;Castagnino;87;17;Tuscany;Cortona;Fabrizio Dionisio
66300;Italy;Capro;87;53;Tuscany;Colli della Toscana Centrale;Fattoria Bagnolo
66305;Italy;Solitario;87;45;Tuscany;Cortona;Leuta
66311;Italy;Donna Luciana;87;18;Piedmont;Barbera d'Alba;Moscone
66341;Italy;Gran Selezione;88;79;Tuscany;Chianti Classico;Renzo Marinai
66348;Italy;Antica Chiusina;88;55;Tuscany;Vino Nobile di Montepulciano;Tenute del Cerro
66351;Italy;Plenio Riserva;88;35;Central Italy;Verdicchio dei Castelli di Jesi Classico;Umani Ronchi
66362;Italy;Rute;88;36;Tuscany;Toscana;Guado al Melo
66371;Italy;Rondinaia;91;18;Tuscany;Toscana;Castello del Terriccio
66389;Italy;Riserva;90;22;Tuscany;Chianti Classico;Carpineto
66392;Italy;Ghiaie Della Furba;90;49;Tuscany;Tuscany;Capezzana
66393;Italy;Greppone Mazzi;90;60;Tuscany;Brunello di Montalcino;Ruffino
66414;Italy;Terre Rare Riserva;89;22;Sicily & Sardinia;Carignano del Sulcis;Sella & Mosca
66422;Italy;Montersino;88;50;Piedmont;Barbaresco;Bel Colle
66424;Italy;Margheria;88;49;Piedmont;Barolo;Boasso
66425;Italy;I Tre Pais;88;50;Piedmont;Barolo;Broccardo
66439;Italy;Basarin;88;60;Piedmont;Barbaresco;Luigi Voghera
66441;Italy;Tradizione;88;47;Piedmont;Barolo;Marchesi di Barolo
66442;Italy;Ravera;88;75;Piedmont;Barolo;Marziano Abbona
66443;Italy;Gallina;88;60;Piedmont;Barbaresco;Oddero
66444;Italy;Serra Boella;88;42;Piedmont;Barbaresco;Paitin
66445;Italy;Nervo;88;60;Piedmont;Barbaresco;Pertinace
66472;Italy;Gries Riserva;90;31;Northeastern Italy;Alto Adige;Niedermayr Josef
66473;Italy;Hof Zu Pramol;90;27;Northeastern Italy;Alto Adige;Niedermayr Josef
66485;Italy;Pian Scorrone;86;15;Piedmont;Barbera d'Asti;Il Falchetto
66491;Italy;L'Equilibrio;86;29;Piedmont;Barbera d'Asti;Montalbera
66496;Italy;Cursus Vitae;86;19;Piedmont;Barbera d'Asti;CarlindePaolo
66499;Italy;Leonardo;86;50;Piedmont;Barolo;Stroppiana
66530;Italy;Riserva;88;35;Lombardy;Lugana;Le Morette
66541;Italy;Codici;85;11;Southern Italy;Salento;Mondo del Vino
66545;Italy;Caleo;85;10;Sicily & Sardinia;Sicilia;Botter
66591;Italy;Nipozzano Vecchie Viti Riserva;91;30;Tuscany;Chianti Rufina;Marchesi de' Frescobaldi
66600;Italy;San Michele;88;20;Piedmont;Roero;Deltetto
66602;Italy;Torriglione;87;48;Piedmont;Barolo;Mario Gagliasso
66609;Italy;Fontevecchia;87;17;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;Casalfarneto
66619;Italy;Rincrocca;87;18;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;La Staffa
66623;Italy;Casette Foscarin;86;29;Veneto;Soave Classico;Monte Tondo
66630;Italy;Monte San Piero;86;27;Veneto;Soave Superiore;Sandro de Bruno
66631;Italy;Caccia al Palazzo;86;30;Tuscany;Bolgheri;Tenuta di Vaira
66632;Italy;Red e.motion;86;16;Northeastern Italy;Venezia Giulia;Tenuta Luisa
66633;Italy;Le Rosse;86;15;Northeastern Italy;Venezie;Tommasi
66636;Italy;Auge;86;21;Veneto;Soave Superiore;Villa Canestrari
66638;Italy;San Brizio;86;20;Veneto;Soave;La Cappuccina
66667;Italy;Lighea;88;20;Sicily & Sardinia;Sicilia;Donnafugata
66693;Italy;SP68 Rosso;89;30;Sicily & Sardinia;Sicilia;Occhipinti
66702;Italy;F;89;12;Southern Italy;Salento;Feudi di San Marzano
66705;Italy;MunJebel 8;89;35;Sicily & Sardinia;Etna;Frank Cornelissen
66708;Italy;Adènzia;88;23;Sicily & Sardinia;Sicilia;Baglio del Cristo di Campobello
66768;Italy;Leonardo;85;50;Piedmont;Barolo;Stroppiana
66775;Italy;Giachini;85;62;Piedmont;Barolo;Revello Fratelli
66786;Italy;Feldmarschall von Fenner;92;40;Northeastern Italy;Alto Adige;Tiefenbrunner
66810;Italy;Il Cortile;87;17;Tuscany;Chianti Colli Fiorentini;Castello di Poppiano
66817;Italy;Riserva dei Padri Serviti;87;40;Tuscany;Vino Nobile di Montepulciano;Gattavecchi
66839;Italy;Puro;87;14;Tuscany;Chianti;Fattoria Lavacchio
66851;Italy;Monte Tabor;89;60;Veneto;Amarone della Valpolicella;Fidora
66873;Italy;Donna Elena;92;34;Piedmont;Barbera d'Alba Superiore;Cascina delle Rose
66877;Italy;Bricco Ambrogio;92;49;Piedmont;Barolo;Grimaldi Bruna
66881;Italy;Riserva;92;70;Piedmont;Barolo;Livia Fontana
66886;Italy;San Lorenzo di Verduno;92;66;Piedmont;Barolo;Fratelli Alessandria
66900;Italy;Selezione;88;25;Northeastern Italy;Alto Adige;Kössler
66956;Italy;Riserva;87;52;Tuscany;Brunello di Montalcino;La Collina dei Lecci
66973;Italy;Riserva;87;140;Tuscany;Brunello di Montalcino;Tenuta di Sesta
66979;Italy;Ca' Bembo;85;10;Northeastern Italy;Friuli Grave;Principi di Porcìa
67001;Italy;Pàtrimo;93;105;Southern Italy;Campania;Feudi di San Gregorio
67010;Italy;Il Sigillo;93;55;Southern Italy;Aglianico del Vulture;Cantine del Notaio
67031;Italy;Briccolina;87;90;Piedmont;Barolo;Beni di Batasiolo
67032;Italy;Bricco San Pietro;87;55;Piedmont;Barolo;Broccardo
67035;Italy;San Lorenzo;87;80;Piedmont;Barolo;Cavalier Bartolomeo
67113;Italy;Le Cicale;88;30;Tuscany;Toscana;Fattoria Sardi
67119;Italy;Vignarè;88;75;Tuscany;Toscana;Guicciardini Strozzi
67122;Italy;Sister Moon;88;55;Tuscany;Toscana;Il Palagio
67124;Italy;Campo al Mare;88;32;Tuscany;Bolgheri;Ambrogio e Giovanni Folonari
67129;Italy;Clemente VII;88;50;Tuscany;Toscana;Castelli del Grevepesa
67136;Italy;Sileno;88;30;Tuscany;Toscana;Sator
67139;Italy;Rive;88;19;Piedmont;Barbera d'Asti Superiore;Il Cascinone
67140;Italy;Pian Scorrone;88;15;Piedmont;Barbera d'Asti;Il Falchetto
67167;Italy;Arturo;88;14;Piedmont;Barbera d'Asti;Vigne dei Mastri
67178;Italy;del Comune di Serralunga d'Alba;92;53;Piedmont;Barolo;Giovanni Rosso
67181;Italy;Basarin;92;49;Piedmont;Barbaresco;Livio Voghera
67191;Italy;Rombone;92;50;Piedmont;Barbaresco;Nada Fiorenzo
67202;Italy;Brut Milledì;90;60;Lombardy;Franciacorta;Ferghettina
67208;Italy;Praeclarus Cuvée Brut;90;29;Northeastern Italy;Alto Adige;St. Pauls
67209;Italy;Terra Rossa Riserva;90;20;Tuscany;Chianti Colli Senesi;Tenuta di Trecciano
67214;Italy;Rosé Millesimato;90;41;Lombardy;Franciacorta;Le Marchesine
67215;Italy;Brut;90;32;Lombardy;Franciacorta;Le Marchesine
67218;Italy;Brut;90;31;Lombardy;Franciacorta;Majolini
67222;Italy;Riserva Extra Brut Quintessence;90;40;Lombardy;Franciacorta;Antica Fratta
67223;Italy;Occhio di Pernice Dolce Sinfonia;90;75;Tuscany;Vin Santo di Montepulciano;Bindella
67239;Italy;Orestilla;87;25;Lombardy;Lugana;Montonale
67253;Italy;Verbo;87;15;Southern Italy;Aglianico del Vulture;Cantina di Venosa
67254;Italy;Selva della Rocca Nero di Troia;87;15;Southern Italy;Puglia;Cantina Le Grotte
67262;Italy;Terra del Cereolo;86;45;Veneto;Valpolicella Superiore;Trabucchi d'Illasi
67263;Italy;Campo San Vito;86;20;Veneto;Valpolicella Classico Superiore Ripasso;Villa Monteleone
67300;Italy;Tassinaia;89;40;Tuscany;Toscana;Castello del Terriccio
67313;Italy;Ad Astra;89;23;Tuscany;Toscana;Nittardi
67315;Italy;Therra;89;20;Tuscany;Toscana;PoderNuovo a Palazzone
67345;Italy;Poggio alle Mura;89;86;Tuscany;Brunello di Montalcino;Banfi
67358;Italy;Riserva;89;48;Tuscany;Brunello di Montalcino;Marchesato degli Aleramici
67361;Italy;Regaleali;90;12;Sicily & Sardinia;Sicilia;Tasca d'Almerita
67369;Italy;La Froscà;90;18;Veneto;Soave Classico Superiore;Gini
67379;Italy;Fatica Contadina;89;38;Southern Italy;Taurasi;Terredora
67387;Italy;La Cala;88;11;Sicily & Sardinia;Sardinia;Sella & Mosca
67401;Italy;Crearo della Conca d'Oro;90;27;Veneto;Veronese;Tommasi
67402;Italy;Maioli;90;25;Piedmont;Dolcetto di Dogliani;Anna Maria Abbona
67439;Italy;Tre Vigne;94;50;Piedmont;Gattinara;Travaglini
67441;Italy;Albesani;94;66;Piedmont;Barbaresco;Cantina del Pino
67444;Italy;Rocche di Castiglione;94;65;Piedmont;Barolo;Sordo
67447;Italy;Vigna La Rosa;94;96;Piedmont;Barolo;Fontanafredda
67449;Italy;Baudana;94;85;Piedmont;Barolo;Luigi Baudana
67450;Italy;Paiagallo;94;135;Piedmont;Barolo;Mirafiore
67455;Italy;Monvigliero Riserva;94;100;Piedmont;Barolo;Castello di Verduno
67456;Italy;Cerretta;94;85;Piedmont;Barolo;Luigi Baudana
67457;Italy;Cerequio;94;101;Piedmont;Barolo;Michele Chiarlo
67459;Italy;Sorano;94;46;Piedmont;Barolo;San Biagio
67460;Italy;Currà;94;79;Piedmont;Barbaresco;Sottimano
67461;Italy;Pajorè;94;58;Piedmont;Barbaresco;Sottimano
67481;Italy;Fisetta;88;15;Piedmont;Barbera d'Alba;Ciabot Berton
67482;Italy;Vignota;88;33;Piedmont;Barbera d'Alba;Conterno Fantino
67483;Italy;Cascina Gavelli;88;20;Piedmont;Barbera d'Asti;Coppo
67488;Italy;Come un volo;88;45;Piedmont;Barbaresco;Gabriele Scaglione
67504;Italy;Saula;87;19;Piedmont;Gavi;Tenuta La Marchesa
67516;Italy;La Tradizione;87;22;Piedmont;Ruché di Castagnole Monferrato;Montalbera
67539;Italy;Vigna delle Forche;87;19;Northeastern Italy;Trentino;Cembra
67569;Italy;Acquavigna;86;16;Southern Italy;Terre del Volturno;Fattoria Selvanova
67624;Italy;Marogne;87;19;Veneto;Valpolicella Superiore Ripasso;Zeni
67630;Italy;G & G;87;160;Veneto;Amarone della Valpolicella Classico;Luigi Righetti
67644;Italy;Cerretta;94;55;Piedmont;Barolo;Schiavenza
67653;Italy;Le Vigne;94;155;Piedmont;Barolo;Sandrone
67656;Italy;Bussia;94;90;Piedmont;Barolo;Aldo Conterno
67660;Italy;Brut;94;35;Piedmont;Alta Langa;Germano Ettore
67669;Italy;N'Anticchia;85;46;Sicily & Sardinia;Etna;Pietro Caciorgna
67670;Italy;Ciauri'a;85;19;Sicily & Sardinia;Etna;Pietro Caciorgna
67702;Italy;Il Musico 500ml;90;26;Sicily & Sardinia;Sicilia;Benanti
67717;Italy;Diamante 500ml;90;30;Sicily & Sardinia;Sicilia;Tasca d'Almerita
67721;Italy;Andrius;89;51;Northeastern Italy;Alto Adige;Andriano
67745;Italy;Indra;89;24;Northeastern Italy;Alto Adige;Girlan
67762;Italy;Sanct Valentin;88;40;Northeastern Italy;Alto Adige;Cantina Produttori San Michele Appiano
67765;Italy;Turian;88;24;Northeastern Italy;Colli Orientali del Friuli;Collavini
67766;Italy;Furlana;88;20;Northeastern Italy;Collio;Conti Formentini
67798;Italy;Tenuta San Michele;83;55;Sicily & Sardinia;Etna;Murgo
67806;Italy;MunJebel 8;83;32;Sicily & Sardinia;Etna;Frank Cornelissen
67838;Italy;Blacedelle;88;30;Northeastern Italy;Alto Adige;Niedermayr Josef
67845;Italy;Aimè;88;24;Northeastern Italy;Alto Adige;Girlan
67846;Italy;Réserve della Contessa;88;19;Northeastern Italy;Alto Adige;Manincor
67847;Italy;Tannenberg;88;32;Northeastern Italy;Alto Adige;Manincor
67849;Italy;Penon;88;20;Northeastern Italy;Alto Adige;Nals Margreid
67919;Italy;Kastelaz Riserva;89;45;Northeastern Italy;Alto Adige;Elena Walch
67923;Italy;Burgum Novum Riserva;89;43;Northeastern Italy;Alto Adige;Castelfeder
67928;Italy;San Benedetto;89;16;Lombardy;Lugana;Zenato
67958;Italy;Misciano Riserva;89;35;Tuscany;Chianti Classico;Borgo Scopeto
67959;Italy;Riserva;89;35;Tuscany;Chianti Classico;Brancaia
67961;Italy;Riserva;89;40;Tuscany;Vino Nobile di Montepulciano;Canneto
67962;Italy;Clemente VII;89;24;Tuscany;Chianti Classico;Castelli del Grevepesa
67968;Italy;Santa Pia Riserva;89;40;Tuscany;Vino Nobile di Montepulciano;La Braccesca
67970;Italy;Gherardino;89;22;Tuscany;Chianti Classico;Vignamaggio
67978;Italy;Strada al Sasso Riserva;89;35;Tuscany;Chianti Classico;Tenuta di Arceno
67979;Italy;Riserva;89;20;Tuscany;Chianti Classico;Tenuta di Capraia
67980;Italy;San Camillo Riserva;89;20;Tuscany;Chianti Colli Fiorentini;Il Corno
68022;Italy;Excelsus;89;73;Tuscany;Toscana;Castello Banfi
68034;Italy;Canova;88;30;Piedmont;Barbaresco;Ressia
68035;Italy;Ravera;88;80;Piedmont;Barolo;Réva
68036;Italy;Montersino;88;42;Piedmont;Barbaresco;San Biagio
68045;Italy;Persiera;88;100;Piedmont;Barolo;Josetta Saffirio
68062;Italy;Vigna Elena Riserva;92;84;Piedmont;Barolo;Elvio Cogno
68066;Italy;Vigna Tecc;91;28;Piedmont;Dogliani Superiore;Poderi Luigi Einaudi
68072;Italy;Boscato;91;75;Piedmont;Barolo;Bel Colle
68074;Italy;Cannubi;91;75;Piedmont;Barolo;Brezza
68088;Italy;Paesi Tuoi;91;60;Piedmont;Barolo;Vite Colte
68094;Italy;Campolieti;87;16;Veneto;Valpolicella Classico Superiore Ripasso;Luigi Righetti
68096;Italy;Capitel della Crosara;87;17;Veneto;Valpolicella Ripasso;Montresor
68099;Italy;Austero;87;25;Veneto;Valpolicella Superiore Ripasso;Pietro Zardini
68105;Italy;Corte Majoli;87;15;Veneto;Valpolicella Superiore Ripasso;Tezza
68111;Italy;Deor Raboso Rosé Spago;84;13;Northeastern Italy;Delle Venezie;Cielo e Terra
68117;Italy;Blu Giovello;84;10;Northeastern Italy;Delle Venezie;Piera Martellozzo
68153;Italy;Gaso;94;60;Veneto;Amarone della Valpolicella Classico;San Rustico
68158;Italy;Vigneto Monte Sant'Urbano;94;85;Veneto;Amarone della Valpolicella Classico;Speri
68189;Italy;Eclisse;90;29;Northeastern Italy;Colli Orientali del Friuli;La Roncaia
68190;Italy;Biancosesto;90;25;Northeastern Italy;Colli Orientali del Friuli;La Tunella
68196;Italy;Enosi;90;30;Northeastern Italy;Vigneti delle Dolomiti;Baron di Pauli
68197;Italy;Vespa;90;39;Northeastern Italy;Venezia Giulia;Bastianich
68198;Italy;Fabrizio Bianchi;90;25;Tuscany;Toscana;Castello di Monsanto
68214;Italy;I Castagni;90;120;Tuscany;Bolgheri Superiore;Michele Satta
68240;Italy;Selva;91;33;Lombardy;Lugana;Selva Capuzza
68249;Italy;Gudarrà Riserva;91;40;Southern Italy;Aglianico del Vulture;Bisceglia
68264;Italy;La Chimera;90;50;Tuscany;Vin Santo del Chianti Classico;Castello di Monsanto
68271;Italy;Millennium Gran Selezione;90;40;Tuscany;Chianti Classico;Losi
68272;Italy;Tradizionale;90;60;Tuscany;Vino Nobile di Montepulciano;Lunadoro
68273;Italy;Nipozzano Riserva;90;28;Tuscany;Chianti Rufina;Marchesi de' Frescobaldi
68274;Italy;Vigna in Fiore;90;14;Tuscany;Vernaccia di San Gimignano;Massimo Daldin
68275;Italy;Messaggero;90;42;Tuscany;Vino Nobile di Montepulciano;Montemercurio
68289;Italy;Marchesa Riserva;90;55;Tuscany;Morellino di Scansano;Terenzi
68325;Italy;Au;89;100;Northeastern Italy;Alto Adige;Tiefenbrunner
68326;Italy;Poggio al Granchio;89;99;Tuscany;Brunello di Montalcino;Val di Suga
68343;Italy;Soprasassi;89;60;Tuscany;Toscana;I Sodi
68349;Italy;Ludwig;89;38;Northeastern Italy;Alto Adige;Elena Walch
68376;Italy;Saia;90;33;Sicily & Sardinia;Sicilia;Feudo Maccari
68379;Italy;Lu Patri;90;45;Sicily & Sardinia;Sicilia;Baglio del Cristo di Campobello
68387;Italy;Tre Venezie;84;7;Northeastern Italy;Delle Venezie;Bella Sera
68392;Italy;Arcale;84;10;Northeastern Italy;Collio;Bolla
68393;Italy;Maso Canali;84;17;Northeastern Italy;Trentino;Ecco Domani
68395;Italy;Marinali Bianco;84;20;Veneto;Marca Trevigiana;Villa Sandi
68403;Italy;San Vincenzo;84;10;Veneto;Veneto;Anselmi
68405;Italy;Castelcosa;84;12;Northeastern Italy;Friuli Venezia Giulia;Furlan
68410;Italy;Le Pitre;86;25;Southern Italy;Salento;Mottura
68419;Italy;Monte dei Cocci;86;10;Southern Italy;Puglia;Tenute Girolamo
68422;Italy;Cardinale Linea Oro;86;35;Southern Italy;Primitivo di Manduria;Varvaglione Vigne & Vini
68423;Italy;12 e Mezzo;86;20;Southern Italy;Primitivo del Salento;Varvaglione Vigne & Vini
68426;Italy;Divoto Riserva;86;35;Southern Italy;Copertino;Apollonio
68443;Italy;Nova Domus Riserva;90;62;Northeastern Italy;Alto Adige;Terlan
68448;Italy;Poggio al Vento Riserva;90;150;Tuscany;Brunello di Montalcino;Col d'Orcia
68453;Italy;Beyond the Clouds;90;65;Northeastern Italy;Alto Adige;Elena Walch
68476;Italy;Pinot Grigio;88;19;Northeastern Italy;Colli Orientali del Friuli;Cantarutti
68477;Italy;Kreuth;88;25;Northeastern Italy;Alto Adige;Cantina Terlano
68491;Italy;Brut;86;22;Veneto;Valdobbiadene Prosecco Superiore;Borgoluce
68504;Italy;Oltre Cruasé;86;15;Lombardy;Oltrepò Pavese;Cà di Frara
68511;Italy;Riserva di Fizzano;91;25;Tuscany;Chianti Classico;Rocca delle Macìe
68522;Italy;Opi Riserva;91;35;Central Italy;Colline Teramane;Farnese
68538;Italy;San Giorgio;91;63;Central Italy;Umbria;Lungarotti
68569;Italy;Trevigne;91;43;Piedmont;Gattinara;Travaglini
68597;Italy;Unterebner;90;31;Northeastern Italy;Alto Adige;Tramin
68598;Italy;Batàr;90;90;Tuscany;Toscana;Agricola Querciabella
68601;Italy;Penon;90;20;Northeastern Italy;Alto Adige;Nals Margreid
68607;Italy;Castel Ringberg;90;36;Northeastern Italy;Alto Adige;Elena Walch
68608;Italy;Castel Ringberg;90;22;Northeastern Italy;Alto Adige;Elena Walch
68611;Italy;Premstaler;90;24;Northeastern Italy;Alto Adige;Kellerei Kaltern Caldaro
68675;Italy;Riserva;93;45;Tuscany;Vino Nobile di Montepulciano;Il Conventino
68694;Italy;Vigna Olmo Riserva;92;50;Southern Italy;Taurasi;Di Meo
68707;Italy;Tradizionale;92;22;Tuscany;Vernaccia di San Gimignano;Montenidoli
68719;Italy;Vigna Piancastelli;94;70;Southern Italy;Terre del Volturno;Terre del Principe
68736;Italy;Paolus;88;20;Tuscany;Rosso di Montalcino;Molino di Sant'Antimo
68752;Italy;Lodolaio Riserva;88;55;Tuscany;Chianti Classico;Vèscine
68764;Italy;Riserva;88;34;Tuscany;Chianti Classico;Casaloste
68789;Italy;Dogajolo;86;15;Tuscany;Toscana;Carpineto
68795;Italy;Riserva;86;90;Tuscany;Brunello di Montalcino;La Velona
68796;Italy;Sidus;86;20;Tuscany;Montecucco;Pianirossi
68802;Italy;Brunaio;86;40;Tuscany;Brunello di Montalcino;Castellani
68816;Italy;Riserva;86;40;Tuscany;Montecucco;Peteglia
68823;Italy;I Poggiarelli;92;95;Tuscany;Brunello di Montalcino;La Mannella
68838;Italy;Le Serre Nuove;92;75;Tuscany;Bolgheri;Ornellaia
68851;Italy;Furèt;86;15;Piedmont;Dolcetto d'Alba;Villadoria
68879;Italy;Volpare;85;13;Veneto;Valpolicella Classico;La Giaretta
68913;Italy;Poggio Stella;86;14;Tuscany;Cortona;Vecchia Cantina di Montepulciano
68939;Italy;Camboi;89;78;Tuscany;Toscana;Castello di Meleto
68947;Italy;Casino delle Vie;89;30;Tuscany;Toscana;Il Palagio
68951;Italy;Rosso;89;32;Tuscany;Bolgheri;Le Macchiole
68954;Italy;Poggio al Granchio;89;99;Tuscany;Brunello di Montalcino;Val di Suga
68956;Italy;Andretta;89;60;Tuscany;Brunello di Montalcino;Tenuta Vitanza
68998;Italy;Ser Lapo Riserva;92;30;Tuscany;Chianti Classico;Mazzei
69000;Italy;Greppicante;91;28;Tuscany;Bolgheri;I Greppi
69023;Italy;Capitello;89;27;Northeastern Italy;Friuli;Tenuta Sant'Antonio
69026;Italy;La Rocca;89;30;Veneto;Soave Classico Superiore;Pieropan
69027;Italy;Cornell;89;24;Northeastern Italy;Alto Adige;Produttori Colterenzio
69028;Italy;Praedium;89;19;Northeastern Italy;Alto Adige;Produttori Colterenzio
69029;Italy;Le Lave;89;23;Northeastern Italy;Delle Venezie;Bertani
69032;Italy;Kastelatz;89;25;Northeastern Italy;Alto Adige;Elena Walch
69033;Italy;Cornell;89;33;Northeastern Italy;Alto Adige;Produttori Colterenzio
69034;Italy;Luc de Volpe Tocai Friulano;89;18;Northeastern Italy;Colli Orientali del Friuli;Volpe Pasini
69035;Italy;Vigneto Rizzardo;89;25;Veneto;Colli di Conegliano;Masottina
69036;Italy;Winkl;89;22;Northeastern Italy;Alto Adige;Cantina Terlano
69041;Italy;Sorai;89;24;Northeastern Italy;Delle Venezie;Gini
69042;Italy;Kolbenhof;89;26;Northeastern Italy;Alto Adige;J. Hofstatter
69045;Italy;Blanc des Rosis;89;31;Northeastern Italy;Friuli Venezia Giulia;Mario Schiopetto
69048;Italy;San Vincenzo;89;11;Northeastern Italy;Delle Venezie;Anselmi
69049;Italy;Torre di Tramontana;89;25;Northeastern Italy;Collio;Conti Formentini
69058;Italy;Santa Chiara;86;20;Tuscany;Vernaccia di San Gimignano;Palagetto
69062;Italy;Il Nicchiaio;86;23;Tuscany;Vernaccia di San Gimignano;Poggio Alloro
69105;Italy;Riserva;87;13;Southern Italy;Salice Salentino;Gran Passione
69115;Italy;Kreos;87;16;Southern Italy;Salento;Castello Monaci
69116;Italy;Maru;87;15;Southern Italy;Salento;Castello Monaci
69129;Italy;Calafuria;87;16;Southern Italy;Salento;Tormaresca
69140;Italy;Riserva;88;17;Southern Italy;Salice Salentino;Cantine Paolo Leo
69150;Italy;Marvenga;88;39;Piedmont;Barolo;Malgrà
69157;Italy;Maiana;88;13;Southern Italy;Salice Salentino;Leone de Castris
69159;Italy;Il Ricetto;88;25;Piedmont;Colline Novaresi;Tiziano Mazzoni
69161;Italy;La Tradizione;88;24;Piedmont;Ruché di Castagnole Monferrato;Montalbera
69167;Italy;Faius;87;27;Southern Italy;Irpinia;I Capitani
69168;Italy;Gaudium;87;20;Southern Italy;Fiano di Avellino;I Capitani
